,head_to_head_stats_id,main_athlete_id,main_athlete_name,opponent_athlete_id,opponent_athlete_name,tournament_id,tournament_name,tournament_date,round_name,result_for_main_id,main_id,winner
6184,1760,73173,V. Sindhu PUSARLA,77002,Julie Dawall JAKOBSEN,3972,YONEX French Open 2021,2021-10-26,R32,Win,73173,2
6186,3393,72435,Satwiksairaj RANKIREDDY,99102,Jhe-Huei LEE,3972,YONEX French Open 2021,2021-10-26,R32,Win,72435,2
6187,2,68870,Lakshya SEN,85095,Nhat NGUYEN,3972,YONEX French Open 2021,2021-10-26,R32,Win,68870,1
6190,3378,72435,Satwiksairaj RANKIREDDY,90768,Sze Fei GOH,3971,VICTOR Denmark Open 2021,2021-10-19,R16,Loss,72435,2
6193,1865,91807,Rakshitha Sree SANTHOSH RAMRAJ,74481,Anupama UPADHYAYA,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,R32,Loss,91807,1
6194,1841,74481,Anupama UPADHYAYA,76851,Isharani BARUAH,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,SF,Win,74481,2
6196,1833,74481,Anupama UPADHYAYA,91807,Rakshitha Sree SANTHOSH RAMRAJ,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,R32,Win,74481,1
6199,1825,74481,Anupama UPADHYAYA,59687,Unnati HOODA,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,Final,Win,74481,1
6200,1801,59687,Unnati HOODA,74481,Anupama UPADHYAYA,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,Final,Loss,59687,1
6209,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3971,VICTOR Denmark Open 2021,2021-10-19,R32,Loss,83950,1
6210,1748,73173,V. Sindhu PUSARLA,87885,Neslihan ARIN,3971,VICTOR Denmark Open 2021,2021-10-19,R32,Win,73173,1
6211,23,68870,Lakshya SEN,25831,Viktor AXELSEN,3971,VICTOR Denmark Open 2021,2021-10-19,R16,Loss,68870,2
6217,4141,71612,Treesa JOLLY,97171,Ashwini BHAT K.,4256,INFOSYS FOUNDATION India International Challenge 2021,2021-10-19,SF,Win,71612,2
6222,12,68870,Lakshya SEN,82606,Jia Heng Jason TEH,3970,YONEX Dutch Open 2021,2021-10-13,R16,Win,68870,1
6224,26,68870,Lakshya SEN,70399,Julien CARRAGGI,3970,YONEX Dutch Open 2021,2021-10-13,QF,Win,68870,1
6226,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,4230,TotalEnergies BWF Thomas & Uber Cup Finals 2020 (New Dates),2021-10-09,QF,Win,72435,2
6229,121,69093,Priyanshu RAJAWAT,82606,Jia Heng Jason TEH,4232,Polish International 2021,2021-09-23,Qual. R16,Loss,69093,1
6237,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,4027,Tokyo 2020 Olympic Games Badminton,2021-07-24,Group A,Win,72435,1
6238,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,4027,Tokyo 2020 Olympic Games Badminton,2021-07-24,Quarterfinals,Win,73173,1
6244,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3982,YONEX All England Open Badminton Championships 2021,2021-03-17,QF,Win,73173,2
6245,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3982,YONEX All England Open Badminton Championships 2021,2021-03-17,SF,Loss,73173,1
6246,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,3982,YONEX All England Open Badminton Championships 2021,2021-03-17,R16,Loss,72435,2
6248,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,3964,YONEX Swiss Open 2021 (New Dates),2021-03-02,QF,Win,72435,2
6249,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,3964,YONEX Swiss Open 2021 (New Dates),2021-03-02,SF,Loss,72435,1
6250,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,3964,YONEX Swiss Open 2021 (New Dates),2021-03-02,Final,Loss,73173,1
6251,1748,73173,V. Sindhu PUSARLA,87885,Neslihan ARIN,3964,YONEX Swiss Open 2021 (New Dates),2021-03-02,R32,Win,73173,2
6253,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3520,HSBC BWF World Tour Finals 2020 (New Dates),2021-01-27,R3,Win,73173,2
6254,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,4109,TOYOTA Thailand Open,2021-01-19,SF,Loss,72435,2
6255,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,4109,TOYOTA Thailand Open,2021-01-19,R32,Win,83950,1
6256,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,4109,TOYOTA Thailand Open,2021-01-19,QF,Win,72435,2
6258,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,4108,YONEX Thailand Open,2021-01-12,R16,Loss,72435,2
6259,23,68870,Lakshya SEN,25831,Viktor AXELSEN,3690,YONEX All England Open 2020,2020-03-11,R16,Loss,68870,2
6260,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3690,YONEX All England Open 2020,2020-03-11,QF,Loss,73173,1
6270,5,68870,Lakshya SEN,73442,Jonatan CHRISTIE,3745,Badminton Asia Team Championships 2020,2020-02-11,SF,Win,68870,2
6271,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,3752,DAIHATSU Indonesia Masters 2020,2020-01-14,R32,Loss,72435,2
6272,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3752,DAIHATSU Indonesia Masters 2020,2020-01-14,R32,Loss,83950,2
6273,3388,72435,Satwiksairaj RANKIREDDY,84064,Yew Sin ONG,3687,PERODUA Malaysia Masters 2020,2020-01-07,R32,Loss,72435,2
6274,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3754,HSBC BWF World Tour Finals 2019,2019-12-11,R2,Loss,73173,1
6275,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,3754,HSBC BWF World Tour Finals 2019,2019-12-11,R1,Loss,73173,1
6276,20,68870,Lakshya SEN,84838,Jun Hao LEONG,3605,YONEX SUNRISE Bangladesh International Challenge 2019,2019-12-10,Final,Win,68870,1
6277,16,68870,Lakshya SEN,79110,Sholeh AIDIL,3605,YONEX SUNRISE Bangladesh International Challenge 2019,2019-12-10,R16,Win,68870,1
6280,57,83950,H. S. PRANNOY,95476,Shi Feng LI,3396,Ecogreen Syed Modi International Badminton Championships 2019,2019-11-26,R32,Win,83950,2
6281,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,3396,Ecogreen Syed Modi International Badminton Championships 2019,2019-11-26,R16,Loss,83950,1
6290,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3369,YONEX-SUNRISE Hong Kong Open 2019,2019-11-12,R16,Loss,83950,2
6291,1761,73173,V. Sindhu PUSARLA,70930,Ga Eun KIM,3369,YONEX-SUNRISE Hong Kong Open 2019,2019-11-12,R32,Win,73173,2
6292,46,83950,H. S. PRANNOY,62855,Rasmus GEMKE,3519,Fuzhou China Open 2019,2019-11-05,R32,Loss,83950,1
6293,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,3368,YONEX French Open 2019,2019-10-22,QF,Win,72435,2
6294,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,3368,YONEX French Open 2019,2019-10-22,R16,Win,72435,1
6295,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,3368,YONEX French Open 2019,2019-10-22,R32,Win,73173,1
6299,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,3367,DANISA Denmark Open 2019,2019-10-15,R32,Win,73173,1
6302,2,68870,Lakshya SEN,85095,Nhat NGUYEN,3366,YONEX Dutch Open 2019,2019-10-08,R64,Win,68870,1
6308,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3364,VICTOR China Open 2019,2019-09-17,R16,Loss,73173,1
6314,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,3447,TOTAL BWF World Championships 2019,2019-08-19,SF,Win,73173,2
6316,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3447,TOTAL BWF World Championships 2019,2019-08-19,Final,Win,73173,2
6322,3394,72435,Satwiksairaj RANKIREDDY,88876,Fajar ALFIAN,3360,TOYOTA Thailand Open 2019,2019-07-30,R16,Win,72435,1
6323,48,83950,H. S. PRANNOY,85394,Kenta NISHIMOTO,3360,TOYOTA Thailand Open 2019,2019-07-30,R16,Loss,83950,2
6324,46,83950,H. S. PRANNOY,62855,Rasmus GEMKE,3359,DAIHATSU YONEX Japan Open 2019,2019-07-23,R16,Loss,83950,1
6325,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,3359,DAIHATSU YONEX Japan Open 2019,2019-07-23,R32,Win,83950,1
6326,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3359,DAIHATSU YONEX Japan Open 2019,2019-07-23,QF,Loss,73173,2
6328,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,3394,BLIBLI Indonesia Open  2019,2019-07-16,SF,Win,73173,1
6329,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3394,BLIBLI Indonesia Open  2019,2019-07-16,QF,Win,73173,1
6330,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3394,BLIBLI Indonesia Open  2019,2019-07-16,Final,Loss,73173,1
6331,3378,72435,Satwiksairaj RANKIREDDY,90768,Sze Fei GOH,3394,BLIBLI Indonesia Open  2019,2019-07-16,R32,Win,72435,1
6332,38,83950,H. S. PRANNOY,25925,Sourabh VERMA,3521,YONEX US Open 2019,2019-07-09,QF,Loss,83950,1
6337,3400,72435,Satwiksairaj RANKIREDDY,76278,Ben LANE,3487,LI-NING Denmark Challenge 2019,2019-05-09,SF,Loss,72435,1
6339,145,69093,Priyanshu RAJAWAT,64032,Kunlavut VITIDSARN,3510,YONEX-ROZA BTY Junior International Challenge 2019,2019-04-23,R16,Loss,69093,1
6340,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3356,Singapore Open 2019,2019-04-09,SF,Loss,73173,2
6341,4,68870,Lakshya SEN,95476,Shi Feng LI,3485,YONEX Polish Open 2019,2019-03-28,R16,Win,68870,2
6351,42,83950,H. S. PRANNOY,42776,B. SAI PRANEETH,3376,YONEX All England Open Badminton Championships 2019,2019-03-06,R32,Loss,83950,1
6353,137,69093,Priyanshu RAJAWAT,63122,Brian YANG,3469,YONEX Dutch Junior International 2019,2019-02-27,QF,Loss,69093,1
6354,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,3388,DAIHATSU Indonesia Masters 2019,2019-01-22,R16,Win,73173,2
6355,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,3388,DAIHATSU Indonesia Masters 2019,2019-01-22,QF,Loss,73173,1
6356,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3317,HSBC BWF World Tour Finals 2018,2018-12-12,Final,Win,73173,1
6357,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3317,HSBC BWF World Tour Finals 2018,2018-12-12,R1,Win,73173,2
6366,3394,72435,Satwiksairaj RANKIREDDY,88876,Fajar ALFIAN,3171,Syed Modi International Badminton Championships 2018,2018-11-20,Final,Loss,72435,2
6374,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,3337,YONEX-SUNRISE Hong Kong Open 2018,2018-11-13,R16,Loss,83950,2
6376,50,83950,H. S. PRANNOY,91554,Anders ANTONSEN,3337,YONEX-SUNRISE Hong Kong Open 2018,2018-11-13,R32,Win,83950,1
6377,16,68870,Lakshya SEN,79110,Sholeh AIDIL,3197,LI NING BWF World Junior Championship 2018,2018-11-12,QF,Win,68870,1
6378,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3159,Fuzhou China Open 2018,2018-11-06,R32,Loss,83950,1
6379,3402,72435,Satwiksairaj RANKIREDDY,52749,Mohammad AHSAN,3159,Fuzhou China Open 2018,2018-11-06,QF,Loss,72435,2
6381,4,68870,Lakshya SEN,95476,Shi Feng LI,3573,Youth Olympic Games Relay Team  2018,2018-10-07,QF,Loss,68870,2
6382,4,68870,Lakshya SEN,95476,Shi Feng LI,3256,Youth Olympic Games 2018,2018-10-07,Final,Loss,68870,1
6389,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,3153,VICTOR China Open 2018,2018-09-18,QF,Loss,73173,1
6390,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3152,DAIHATSU YONEX Japan Open 2018,2018-09-11,R32,Win,83950,1
6397,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3400,Asian Games 2018 ( Individual Event),2018-08-23,SF,Win,73173,1
6398,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,3400,Asian Games 2018 ( Individual Event),2018-08-23,R16,Win,73173,2
6399,49,83950,H. S. PRANNOY,73442,Jonatan CHRISTIE,3489,Asian Games 2018 (Team Event),2018-08-19,QF,Win,83950,1
6400,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3489,Asian Games 2018 (Team Event),2018-08-19,QF,Win,73173,2
6411,3392,72435,Satwiksairaj RANKIREDDY,92980,Kim ASTRUP,3213,TOTAL BWF World Championships 2018,2018-07-30,R32,Loss,72435,2
6413,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3213,TOTAL BWF World Championships 2018,2018-07-30,QF,Win,73173,2
6414,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3213,TOTAL BWF World Championships 2018,2018-07-30,SF,Win,73173,1
6415,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,3213,TOTAL BWF World Championships 2018,2018-07-30,Final,Loss,73173,1
6416,4,68870,Lakshya SEN,95476,Shi Feng LI,3220,Badminton Asia Junior Championships 2018 ( Individual Event),2018-07-18,QF,Win,68870,1
6417,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3150,TOYOTA Thailand Open 2018,2018-07-10,Final,Loss,73173,1
6418,1763,73173,V. Sindhu PUSARLA,83802,Gregoria Mariska TUNJUNG,3150,TOYOTA Thailand Open 2018,2018-07-10,SF,Win,73173,2
6420,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3149,BLIBLI Indonesia Open 2018,2018-07-03,R32,Win,73173,1
6421,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,3149,BLIBLI Indonesia Open 2018,2018-07-03,R16,Win,83950,1
6422,1735,73173,V. Sindhu PUSARLA,18228,Carolina MARIN,3142,CELCOM AXIATA Malaysia Open 2018,2018-06-26,QF,Win,73173,1
6428,55,83950,H. S. PRANNOY,87375,Tzu Wei WANG,3122,Badminton Asia Championships 2018,2018-04-24,R16,Win,83950,1
6431,1736,73173,V. Sindhu PUSARLA,84523,Michelle LI,3192,2018 Commonwealth Games,2018-04-10,SF,Win,73173,1
6434,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,3141,YONEX All England Open 2018,2018-03-14,QF,Win,73173,2
6435,1751,73173,V. Sindhu PUSARLA,84062,Pornpawee CHOCHUWONG,3141,YONEX All England Open 2018,2018-03-14,R32,Win,73173,2
6436,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3141,YONEX All England Open 2018,2018-03-14,SF,Loss,73173,2
6438,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3250,E-Plus Badminton Asia Team Championships 2018,2018-02-06,R2,Win,73173,2
6462,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3020,Dubai World Superseries Finals 2017,2017-12-13,R3,Win,73173,2
6463,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,3020,Dubai World Superseries Finals 2017,2017-12-13,SF,Win,73173,1
6464,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3020,Dubai World Superseries Finals 2017,2017-12-13,Final,Loss,73173,2
6465,3377,72435,Satwiksairaj RANKIREDDY,56203,Aaron CHIA,3059,TATA Open India International Challenge 2017,2017-11-29,QF,Loss,72435,2
6469,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,3060,YONEX-SUNRISE Hong Kong Open,2017-11-21,QF,Win,73173,2
6471,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,2677,YONEX French Open,2017-10-24,QF,Win,73173,2
6472,52,83950,H. S. PRANNOY,93627,Srikanth KIDAMBI,2677,YONEX French Open,2017-10-24,SF,Loss,83950,1
6473,1758,73173,V. Sindhu PUSARLA,96312,Akane YAMAGUCHI,2677,YONEX French Open,2017-10-24,SF,Loss,73173,1
6474,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,2676,DANISA Denmark Open,2017-10-17,R32,Loss,73173,1
6475,4,68870,Lakshya SEN,95476,Shi Feng LI,2675,BWF World Junior Championships 2017,2017-10-16,R32,Win,68870,2
6476,20,68870,Lakshya SEN,84838,Jun Hao LEONG,2960,BWF World Junior Mixed Team Championships 2017,2017-10-09,QF,Loss,68870,1
6477,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,2669,DAIHATSU YONEX Japan Open,2017-09-19,R16,Loss,73173,1
6478,50,83950,H. S. PRANNOY,91554,Anders ANTONSEN,2669,DAIHATSU YONEX Japan Open,2017-09-19,R32,Win,83950,1
6481,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,2668,VICTOR Korea Open,2017-09-12,Final,Win,73173,1
6483,1752,73173,V. Sindhu PUSARLA,96713,Nozomi OKUHARA,2663,TOTAL BWF World Championships 2017,2017-08-21,Final,Loss,73173,2
6484,1753,73173,V. Sindhu PUSARLA,78778,Yu Fei CHEN,2663,TOTAL BWF World Championships 2017,2017-08-21,SF,Win,73173,2
6485,1,68870,Lakshya SEN,86114,Chun-Yi LIN,2706,Pembangunan Jaya Raya Badminton Asia Junior Championships 2017 (Individual Event),2017-07-26,R16,Loss,68870,2
